0.023 2.81 58.774
0.023 2.83 58.919
0.023 2.85 59.076
0.023 2.87 59.244
0.023 2.89 59.423
0.023 2.91 59.613
0.023 2.93 59.814
0.023 2.95 60.026
0.023 2.97 60.248
0.023 2.99 60.481
0.023 3.01 60.725
0.023 3.03 60.979
0.023 3.05 61.244
0.023 3.07 61.518
0.023 3.09 61.803
0.023 3.11 62.097
0.023 3.13 62.401
0.023 3.15 62.715
0.023 3.17 63.038
0.023 3.19 63.37
0.023 3.21 63.711
0.023 3.23 64.061
0.023 3.25 64.42
0.023 3.27 64.788
0.023 3.29 65.164
0.023 3.31 65.548
0.023 3.33 65.941
0.023 3.35 66.341
0.023 3.37 66.749
0.023 3.39 67.164
0.023 3.41 67.587
0.023 3.43 68.017
0.023 3.45 68.454
0.023 3.47 68.897
0.023 3.49 69.347

0.025 1.51 70.435
0.025 1.53 69.907
0.025 1.55 69.384
0.025 1.57 68.867
0.025 1.59 68.356
0.025 1.61 67.852
0.025 1.63 67.354
0.025 1.65 66.863
0.025 1.67 66.378
0.025 1.69 65.901
0.025 1.71 65.432
0.025 1.73 64.97
0.025 1.75 64.516
0.025 1.77 64.069
0.025 1.79 63.631
0.025 1.81 63.201
0.025 1.83 62.78
0.025 1.85 62.368
0.025 1.87 61.965
0.025 1.89 61.57
0.025 1.91 61.185
0.025 1.93 60.81
0.025 1.95 60.444
0.025 1.97 60.088
0.025 1.99 59.742
0.025 2.01 59.406
0.025 2.03 59.08
0.025 2.05 58.764
0.025 2.07 58.46
0.025 2.09 58.166
0.025 2.11 57.882
0.025 2.13 57.61
0.025 2.15 57.349
0.025 2.17 57.099
0.025 2.19 56.86
0.025 2.21 56.633
0.025 2.23 56.418
0.025 2.25 56.214
0.025 2.27 56.022
0.025 2.29 55.842
0.025 2.31 55.673
0.025 2.33 55.517
0.025 2.35 55.373
0.025 2.37 55.241
0.025 2.39 55.122
0.025 2.41 55.015
0.025 2.43 54.92
0.025 2.45 54.838
0.025 2.47 54.768
0.025 2.49 54.71
0.025 2.51 54.666
0.025 2.53 54.634
0.025 2.55 54.614
0.025 2.57 54.607
0.025 2.59 54.613
0.025 2.61 54.631
0.025 2.63 54.662
0.025 2.65 54.706
0.025 2.67 54.762
0.025 2.69 54.831
0.025 2.71 54.912
0.025 2.73 55.006
0.025 2.75 55.112
0.025 2.77 55.231
0.025 2.79 55.362
0.025 2.81 55.505
0.025 2.83 55.661
0.025 2.85 55.828
0.025 2.87 56.008
0.025 2.89 56.2
0.025 2.91 56.403
0.025 2.93 56.618
0.025 2.95 56.845
0.025 2.97 57.084
0.025 2.99 57.334
0.025 3.01 57.595
0.025 3.03 57.868
0.025 3.05 58.151
0.025 3.07 58.445
0.025 3.09 58.751
0.025 3.11 59.067
0.025 3.13 59.393
0.025 3.15 59.729
0.025 3.17 60.076
0.025 3.19 60.433
0.025 3.21 60.8
0.025 3.23 61.176
0.025 3.25 61.562
0.025 3.27 61.957
0.025 3.29 62.361
0.025 3.31 62.774
0.025 3.33 63.195
0.025 3.35 63.626
0.025 3.37 64.064
0.025 3.39 64.511
0.025 3.41 64.966
0.025 3.43 65.428
0.025 3.45 65.898
0.025 3.47 66.376
0.025 3.49 66.86

0.027 1.51 68.173
0.027 1.53 67.612
0.027 1.55 67.057
0.027 1.57 66.508
0.027 1.59 65.966
0.027 1.61 65.431
0.027 1.63 64.903
0.027 1.65 64.382
0.027 1.67 63.868
0.027 1.69 63.362
0.027 1.71 62.864
0.027 1.73 62.374
0.027 1.75 61.893
0.027 1.77 61.419
0.027 1.79 60.955
0.027 1.81 60.499
0.027 1.83 60.053
0.027 1.85 59.616
0.027 1.87 59.188
0.027 1.89 58.77
0.027 1.91 58.362
0.027 1.93 57.964
0.027 1.95 57.576
0.027 1.97 57.198
0.027 1.99 56.831
0.027 2.01 56.474
0.027 2.03 56.129
0.027 2.05 55.794
0.027 2.07 55.471
0.027 2.09 55.159
0.027 2.11 54.858
0.027 2.13 54.569
0.027 2.15 54.292
0.027 2.17 54.027
0.027 2.19 53.774
0.027 2.21 53.532
0.027 2.23 53.304
0.027 2.25 53.087
0.027 2.27 52.883
0.027 2.29 52.691
0.027 2.31 52.513
0.027 2.33 52.346
0.027 2.35 52.193
0.027 2.37 52.053
0.027 2.39 51.926
0.027 2.41 51.812
0.027 2.43 51.711
0.027 2.45 51.623
0.027 2.47 51.548
0.027 2.49 51.487
0.027 2.51 51.439
0.027 2.53 51.404
0.027 2.55 51.383
0.027 2.57 51.375
0.027 2.59 51.381
0.027 2.61 51.4
0.027 2.63 51.433
0.027 2.65 51.479
0.027 2.67 51.538
0.027 2.69 51.611
0.027 2.71 51.697
0.027 2.73 51.796
0.027 2.75 51.909
0.027 2.77 52.035
0.027 2.79 52.174
0.027 2.81 52.326
0.027 2.83 52.491
0.027 2.85 52.67
0.027 2.87 52.861
0.027 2.89 53.064
0.027 2.91 53.281
0.027 2.93 53.51
0.027 2.95 53.751
0.027 2.97 54.005
0.027 2.99 54.271
0.027 3.01 54.55
0.027 3.03 54.84
0.027 3.05 55.142
0.027 3.07 55.456
0.027 3.09 55.781
0.027 3.11 56.118
0.027 3.13 56.465
0.027 3.15 56.824
0.027 3.17 57.194
0.027 3.19 57.575
0.027 3.21 57.966
0.027 3.23 58.367
0.027 3.25 58.779
0.027 3.27 59.201
0.027 3.29 59.632
0.027 3.31 60.073
0.027 3.33 60.524
0.027 3.35 60.983
0.027 3.37 61.452
0.027 3.39 61.929
0.027 3.41 62.415
0.027 3.43 62.909
0.027 3.45 63.412
0.027 3.47 63.922
0.027 3.49 64.44

0.029 1.51 65.958
0.029 1.53 65.366
0.029 1.55 64.78
0.029 1.57 64.201
0.029 1.59 63.63
0.029 1.61 63.065
0.029 1.63 62.508
0.029 1.65 61.958
0.029 1.67 61.417
0.029 1.69 60.883
0.029 1.71 60.358
0.029 1.73 59.842
0.029 1.75 59.334
0.029 1.77 58.835
0.029 1.79 58.346
0.029 1.81 57.866
0.029 1.83 57.395
0.029 1.85 56.934
0.029 1.87 56.484
0.029 1.89 56.043
0.029 1.91 55.613
0.029 1.93 55.193
0.029 1.95 54.784
0.029 1.97 54.386
0.029 1.99 53.999
0.029 2.01 53.623
0.029 2.03 53.259
0.029 2.05 52.906
0.029 2.07 52.565
0.029 2.09 52.236
0.029 2.11 51.919
0.029 2.13 51.614
0.029 2.15 51.322
0.029 2.17 51.042
0.029 2.19 50.774
0.029 2.21 50.52
0.029 2.23 50.278
0.029 2.25 50.049
0.029 2.27 49.834
0.029 2.29 49.631
0.029 2.31 49.442
0.029 2.33 49.267
0.029 2.35 49.105
0.029 2.37 48.956
0.029 2.39 48.821
0.029 2.41 48.701
0.029 2.43 48.593
0.029 2.45 48.5
0.029 2.47 48.421
0.029 2.49 48.356
0.029 2.51 48.305
0.029 2.53 48.268
0.029 2.55 48.245
0.029 2.57 48.237
0.029 2.59 48.242
0.029 2.61 48.262
0.029 2.63 48.296
0.029 2.65 48.344
0.029 2.67 48.407
0.029 2.69 48.483
0.029 2.71 48.574
0.029 2.73 48.679
0.029 2.75 48.797
0.029 2.77 48.93
0.029 2.79 49.077
0.029 2.81 49.238
0.029 2.83 49.412
0.029 2.85 49.6
0.029 2.87 49.802
0.029 2.89 50.018
0.029 2.91 50.247
0.029 2.93 50.489
0.029 2.95 50.744
0.029 2.97 51.013
0.029 2.99 51.295
0.029 3.01 51.589
0.029 3.03 51.897
0.029 3.05 52.217
0.029 3.07 52.549
0.029 3.09 52.894
0.029 3.11 53.25
0.029 3.13 53.619
0.029 3.15 54
0.029 3.17 54.392
0.029 3.19 54.796
0.029 3.21 55.211
0.029 3.23 55.637
0.029 3.25 56.073
0.029 3.27 56.521
0.029 3.29 56.979
0.029 3.31 57.447
0.029 3.33 57.925
0.029 3.35 58.414
0.029 3.37 58.911
0.029 3.39 59.418
0.029 3.41 59.935
0.029 3.43 60.46
0.029 3.45 60.994
0.029 3.47 61.537
0.029 3.49 62.087

0.031 1.51 63.79
0.031 1.53 63.168
0.031 1.55 62.554
0.031 1.57 61.946
0.031 1.59 61.346
0.031 1.61 60.754
0.031 1.63 60.169
0.031 1.65 59.593
0.031 1.67 59.025
0.031 1.69 58.465
0.031 1.71 57.914
0.031 1.73 57.373
0.031 1.75 56.84
0.031 1.77 56.317
0.031 1.79 55.804
0.031 1.81 55.301
0.031 1.83 54.807
0.031 1.85 54.324
0.031 1.87 53.852
0.031 1.89 53.39
0.031 1.91 52.938
0.031 1.93 52.498
0.031 1.95 52.07
0.031 1.97 51.652
0.031 1.99 51.246
0.031 2.01 50.852
0.031 2.03 50.47
0.031 2.05 50.1
0.031 2.07 49.742
0.031 2.09 49.397
0.031 2.11 49.064
0.031 2.13 48.744
0.031 2.15 48.437
0.031 2.17 48.143
0.031 2.19 47.863
0.031 2.21 47.595
0.031 2.23 47.341
0.031 2.25 47.101
0.031 2.27 46.874
0.031 2.29 46.662
0.031 2.31 46.463
0.031 2.33 46.278
0.031 2.35 46.108
0.031 2.37 45.951
0.031 2.39 45.81
0.031 2.41 45.682
0.031 2.43 45.569
0.031 2.45 45.471
0.031 2.47 45.388
0.031 2.49 45.319
0.031 2.51 45.265
0.031 2.53 45.225
0.031 2.55 45.201
0.031 2.57 45.192
0.031 2.59 45.197
0.031 2.61 45.217
0.031 2.63 45.253
0.031 2.65 45.303
0.031 2.67 45.368
0.031 2.69 45.448
0.031 2.71 45.543
0.031 2.73 45.653
0.031 2.75 45.777
0.031 2.77 45.917
0.031 2.79 46.071
0.031 2.81 46.24
0.031 2.83 46.423
0.031 2.85 46.621
0.031 2.87 46.833
0.031 2.89 47.06
0.031 2.91 47.301
0.031 2.93 47.556
0.031 2.95 47.825
0.031 2.97 48.108
0.031 2.99 48.404
0.031 3.01 48.715
0.031 3.03 49.039
0.031 3.05 49.376
0.031 3.07 49.726
0.031 3.09 50.09
0.031 3.11 50.466
0.031 3.13 50.855
0.031 3.15 51.256
0.031 3.17 51.67
0.031 3.19 52.096
0.031 3.21 52.534
0.031 3.23 52.984
0.031 3.25 53.445
0.031 3.27 53.918
0.031 3.29 54.402
0.031 3.31 54.896
0.031 3.33 55.402
0.031 3.35 55.918
0.031 3.37 56.444
0.031 3.39 56.98
0.031 3.41 57.526
0.031 3.43 58.081
0.031 3.45 58.646
0.031 3.47 59.22
0.031 3.49 59.803

0.033 1.51 61.67
0.033 1.53 61.02
0.033 1.55 60.378
0.033 1.57 59.743
0.033 1.59 59.116
0.033 1.61 58.497
0.033 1.63 57.887
0.033 1.65 57.285
0.033 1.67 56.692
0.033 1.69 56.108
0.033 1.71 55.533
0.033 1.73 54.967
0.033 1.75 54.411
0.033 1.77 53.866
0.033 1.79 53.33
0.033 1.81 52.805
0.033 1.83 52.29
0.033 1.85 51.786
0.033 1.87 51.292
0.033 1.89 50.81
0.033 1.91 50.339
0.033 1.93 49.88
0.033 1.95 49.433
0.033 1.97 48.997
0.033 1.99 48.573
0.033 2.01 48.162
0.033 2.03 47.763
0.033 2.05 47.376
0.033 2.07 47.003
0.033 2.09 46.642
0.033 2.11 46.295
0.033 2.13 45.961
0.033 2.15 45.64
0.033 2.17 45.333
0.033 2.19 45.039
0.033 2.21 44.76
0.033 2.23 44.494
0.033 2.25 44.243
0.033 2.27 44.006
0.033 2.29 43.783
0.033 2.31 43.575
0.033 2.33 43.382
0.033 2.35 43.203
0.033 2.37 43.039
0.033 2.39 42.891
0.033 2.41 42.757
0.033 2.43 42.639
0.033 2.45 42.536
0.033 2.47 42.448
0.033 2.49 42.375
0.033 2.51 42.318
0.033 2.53 42.277
0.033 2.55 42.251
0.033 2.57 42.24
0.033 2.59 42.245
0.033 2.61 42.266
0.033 2.63 42.303
0.033 2.65 42.355
0.033 2.67 42.423
0.033 2.69 42.506
0.033 2.71 42.605
0.033 2.73 42.72
0.033 2.75 42.85
0.033 2.77 42.996
0.033 2.79 43.157
0.033 2.81 43.333
0.033 2.83 43.525
0.033 2.85 43.732
0.033 2.87 43.954
0.033 2.89 44.192
0.033 2.91 44.444
0.033 2.93 44.711
0.033 2.95 44.993
0.033 2.97 45.29
0.033 2.99 45.601
0.033 3.01 45.926
0.033 3.03 46.266
0.033 3.05 46.62
0.033 3.07 46.988
0.033 3.09 47.369
0.033 3.11 47.764
0.033 3.13 48.173
0.033 3.15 48.595
0.033 3.17 49.029
0.033 3.19 49.477
0.033 3.21 49.937
0.033 3.23 50.41
0.033 3.25 50.895
0.033 3.27 51.392
0.033 3.29 51.901
0.033 3.31 52.421
0.033 3.33 52.953
0.033 3.35 53.496
0.033 3.37 54.049
0.033 3.39 54.614
0.033 3.41 55.189
0.033 3.43 55.773
0.033 3.45 56.368
0.033 3.47 56.973
0.033 3.49 57.587

0.035 1.51 59.598
0.035 1.53 58.921
0.035 1.55 58.253
0.035 1.57 57.592
0.035 1.59 56.94
0.035 1.61 56.296
0.035 1.63 55.661
0.035 1.65 55.035
0.035 1.67 54.418
0.035 1.69 53.811
0.035 1.71 53.213
0.035 1.73 52.626
0.035 1.75 52.048
0.035 1.77 51.481
0.035 1.79 50.924
0.035 1.81 50.378
0.035 1.83 49.843
0.035 1.85 49.319
0.035 1.87 48.806
0.035 1.89 48.305
0.035 1.91 47.816
0.035 1.93 47.338
0.035 1.95 46.873
0.035 1.97 46.42
0.035 1.99 45.98
0.035 2.01 45.552
0.035 2.03 45.138
0.035 2.05 44.736
0.035 2.07 44.347
0.035 2.09 43.972
0.035 2.11 43.611
0.035 2.13 43.263
0.035 2.15 42.929
0.035 2.17 42.61
0.035 2.19 42.304
0.035 2.21 42.013
0.035 2.23 41.737
0.035 2.25 41.475
0.035 2.27 41.228
0.035 2.29 40.996
0.035 2.31 40.779
0.035 2.33 40.578
0.035 2.35 40.391
0.035 2.37 40.22
0.035 2.39 40.065
0.035 2.41 39.926
0.035 2.43 39.802
0.035 2.45 39.694
0.035 2.47 39.602
0.035 2.49 39.526
0.035 2.51 39.466
0.035 2.53 39.422
0.035 2.55 39.395
0.035 2.57 39.383
0.035 2.59 39.388
0.035 2.61 39.41
0.035 2.63 39.447
0.035 2.65 39.501
0.035 2.67 39.571
0.035 2.69 39.658
0.035 2.71 39.761
0.035 2.73 39.88
0.035 2.75 40.015
0.035 2.77 40.167
0.035 2.79 40.335
0.035 2.81 40.518
0.035 2.83 40.718
0.035 2.85 40.934
0.035 2.87 41.166
0.035 2.89 41.414
0.035 2.91 41.677
0.035 2.93 41.956
0.035 2.95 42.25
0.035 2.97 42.56
0.035 2.99 42.885
0.035 3.01 43.225
0.035 3.03 43.58
0.035 3.05 43.95
0.035 3.07 44.334
0.035 3.09 44.733
0.035 3.11 45.146
0.035 3.13 45.573
0.035 3.15 46.015
0.035 3.17 46.47
0.035 3.19 46.938
0.035 3.21 47.42
0.035 3.23 47.915
0.035 3.25 48.423
0.035 3.27 48.944
0.035 3.29 49.477
0.035 3.31 50.022
0.035 3.33 50.579
0.035 3.35 51.148
0.035 3.37 51.729
0.035 3.39 52.321
0.035 3.41 52.923
0.035 3.43 53.537
0.035 3.45 54.161
0.035 3.47 54.795
0.035 3.49 55.439

0.037 1.51 57.573
0.037 1.53 56.872
0.037 1.55 56.178
0.037 1.57 55.494
0.037 1.59 54.817
0.037 1.61 54.15
0.037 1.63 53.492
0.037 1.65 52.844
0.037 1.67 52.205
0.037 1.69 51.576
0.037 1.71 50.957
0.037 1.73 50.348
0.037 1.75 49.75
0.037 1.77 49.162
0.037 1.79 48.586
0.037 1.81 48.02
0.037 1.83 47.466
0.037 1.85 46.924
0.037 1.87 46.393
0.037 1.89 45.875
0.037 1.91 45.368
0.037 1.93 44.874
0.037 1.95 44.392
0.037 1.97 43.923
0.037 1.99 43.467
0.037 2.01 43.024
0.037 2.03 42.595
0.037 2.05 42.179
0.037 2.07 41.776
0.037 2.09 41.387
0.037 2.11 41.013
0.037 2.13 40.653
0.037 2.15 40.307
0.037 2.17 39.975
0.037 2.19 39.658
0.037 2.21 39.357
0.037 2.23 39.07
0.037 2.25 38.798
0.037 2.27 38.542
0.037 2.29 38.301
0.037 2.31 38.076
0.037 2.33 37.866
0.037 2.35 37.673
0.037 2.37 37.495
0.037 2.39 37.334
0.037 2.41 37.188
0.037 2.43 37.06
0.037 2.45 36.947
0.037 2.47 36.851
0.037 2.49 36.772
0.037 2.51 36.709
0.037 2.53 36.663
0.037 2.55 36.634
0.037 2.57 36.622
0.037 2.59 36.626
0.037 2.61 36.648
0.037 2.63 36.686
0.037 2.65 36.742
0.037 2.67 36.814
0.037 2.69 36.904
0.037 2.71 37.01
0.037 2.73 37.134
0.037 2.75 37.274
0.037 2.77 37.431
0.037 2.79 37.605
0.037 2.81 37.796
0.037 2.83 38.004
0.037 2.85 38.228
0.037 2.87 38.469
0.037 2.89 38.726
0.037 2.91 39
0.037 2.93 39.29
0.037 2.95 39.596
0.037 2.97 39.918
0.037 2.99 40.256
0.037 3.01 40.611
0.037 3.03 40.98
0.037 3.05 41.365
0.037 3.07 41.766
0.037 3.09 42.181
0.037 3.11 42.612
0.037 3.13 43.058
0.037 3.15 43.518
0.037 3.17 43.992
0.037 3.19 44.481
0.037 3.21 44.984
0.037 3.23 45.5
0.037 3.25 46.03
0.037 3.27 46.574
0.037 3.29 47.13
0.037 3.31 47.699
0.037 3.33 48.281
0.037 3.35 48.876
0.037 3.37 49.482
0.037 3.39 50.101
0.037 3.41 50.731
0.037 3.43 51.372
0.037 3.45 52.025
0.037 3.47 52.688
0.037 3.49 53.361

0.039 1.51 55.597
0.039 1.53 54.872
0.039 1.55 54.155
0.039 1.57 53.448
0.039 1.59 52.749
0.039 1.61 52.06
0.039 1.63 51.38
0.039 1.65 50.711
0.039 1.67 50.051
0.039 1.69 49.402
0.039 1.71 48.763
0.039 1.73 48.135
0.039 1.75 47.517
0.039 1.77 46.911
0.039 1.79 46.316
0.039 1.81 45.733
0.039 1.83 45.161
0.039 1.85 44.602
0.039 1.87 44.054
0.039 1.89 43.519
0.039 1.91 42.996
0.039 1.93 42.486
0.039 1.95 41.989
0.039 1.97 41.506
0.039 1.99 41.035
0.039 2.01 40.578
0.039 2.03 40.134
0.039 2.05 39.705
0.039 2.07 39.289
0.039 2.09 38.888
0.039 2.11 38.501
0.039 2.13 38.129
0.039 2.15 37.772
0.039 2.17 37.429
0.039 2.19 37.102
0.039 2.21 36.79
0.039 2.23 36.494
0.039 2.25 36.213
0.039 2.27 35.948
0.039 2.29 35.698
0.039 2.31 35.465
0.039 2.33 35.248
0.039 2.35 35.048
0.039 2.37 34.864
0.039 2.39 34.697
0.039 2.41 34.546
0.039 2.43 34.412
0.039 2.45 34.295
0.039 2.47 34.196
0.039 2.49 34.113
0.039 2.51 34.048
0.039 2.53 34
0.039 2.55 33.969
0.039 2.57 33.956
0.039 2.59 33.96
0.039 2.61 33.982
0.039 2.63 34.021
0.039 2.65 34.078
0.039 2.67 34.153
0.039 2.69 34.245
0.039 2.71 34.354
0.039 2.73 34.482
0.039 2.75 34.627
0.039 2.77 34.789
0.039 2.79 34.969
0.039 2.81 35.167
0.039 2.83 35.381
0.039 2.85 35.614
0.039 2.87 35.863
0.039 2.89 36.13
0.039 2.91 36.413
0.039 2.93 36.714
0.039 2.95 37.031
0.039 2.97 37.366
0.039 2.99 37.717
0.039 3.01 38.084
0.039 3.03 38.468
0.039 3.05 38.868
0.039 3.07 39.283
0.039 3.09 39.715
0.039 3.11 40.163
0.039 3.13 40.625
0.039 3.15 41.104
0.039 3.17 41.597
0.039 3.19 42.105
0.039 3.21 42.628
0.039 3.23 43.165
0.039 3.25 43.717
0.039 3.27 44.282
0.039 3.29 44.861
0.039 3.31 45.454
0.039 3.33 46.06
0.039 3.35 46.679
0.039 3.37 47.311
0.039 3.39 47.955
0.039 3.41 48.611
0.039 3.43 49.28
0.039 3.45 49.96
0.039 3.47 50.651
0.039 3.49 51.353

0.041 1.51 53.669
0.041 1.53 52.921
0.041 1.55 52.183
0.041 1.57 51.454
0.041 1.59 50.735
0.041 1.61 50.025
0.041 1.63 49.326
0.041 1.65 48.637
0.041 1.67 47.958
0.041 1.69 47.29
0.041 1.71 46.632
0.041 1.73 45.986
0.041 1.75 45.351
0.041 1.77 44.727
0.041 1.79 44.116
0.041 1.81 43.516
0.041 1.83 42.928
0.041 1.85 42.352
0.041 1.87 41.789
0.041 1.89 41.239
0.041 1.91 40.701
0.041 1.93 40.177
0.041 1.95 39.666
0.041 1.97 39.168
0.041 1.99 38.684
0.041 2.01 38.214
0.041 2.03 37.757
0.041 2.05 37.315
0.041 2.07 36.888
0.041 2.09 36.475
0.041 2.11 36.077
0.041 2.13 35.693
0.041 2.15 35.325
0.041 2.17 34.973
0.041 2.19 34.636
0.041 2.21 34.314
0.041 2.23 34.009
0.041 2.25 33.719
0.041 2.27 33.446
0.041 2.29 33.189
0.041 2.31 32.948
0.041 2.33 32.724
0.041 2.35 32.517
0.041 2.37 32.327
0.041 2.39 32.154
0.041 2.41 31.999
0.041 2.43 31.86
0.041 2.45 31.739
0.041 2.47 31.636
0.041 2.49 31.55
0.041 2.51 31.482
0.041 2.53 31.432
0.041 2.55 31.4
0.041 2.57 31.386
0.041 2.59 31.39
0.041 2.61 31.412
0.041 2.63 31.452
0.041 2.65 31.51
0.041 2.67 31.586
0.041 2.69 31.681
0.041 2.71 31.794
0.041 2.73 31.925
0.041 2.75 32.074
0.041 2.77 32.241
0.041 2.79 32.427
0.041 2.81 32.631
0.041 2.83 32.852
0.041 2.85 33.092
0.041 2.87 33.35
0.041 2.89 33.625
0.041 2.91 33.918
0.041 2.93 34.229
0.041 2.95 34.557
0.041 2.97 34.903
0.041 2.99 35.266
0.041 3.01 35.646
0.041 3.03 36.043
0.041 3.05 36.457
0.041 3.07 36.888
0.041 3.09 37.335
0.041 3.11 37.798
0.041 3.13 38.278
0.041 3.15 38.773
0.041 3.17 39.285
0.041 3.19 39.812
0.041 3.21 40.354
0.041 3.23 40.911
0.041 3.25 41.483
0.041 3.27 42.07
0.041 3.29 42.671
0.041 3.31 43.286
0.041 3.33 43.915
0.041 3.35 44.558
0.041 3.37 45.214
0.041 3.39 45.883
0.041 3.41 46.565
0.041 3.43 47.26
0.041 3.45 47.967
0.041 3.47 48.685
0.041 3.49 49.416

0.043 1.51 51.789
0.043 1.53 51.021
0.043 1.55 50.263
0.043 1.57 49.514
0.043 1.59 48.775
0.043 1.61 48.047
0.043 1.63 47.329
0.043 1.65 46.621
0.043 1.67 45.925
0.043 1.69 45.239
0.043 1.71 44.565
0.043 1.73 43.902
0.043 1.75 43.251
0.043 1.77 42.611
0.043 1.79 41.984
0.043 1.81 41.369
0.043 1.83 40.766
0.043 1.85 40.176
0.043 1.87 39.598
0.043 1.89 39.034
0.043 1.91 38.483
0.043 1.93 37.945
0.043 1.95 37.421
0.043 1.97 36.911
0.043 1.99 36.414
0.043 2.01 35.932
0.043 2.03 35.464
0.043 2.05 35.01
0.043 2.07 34.572
0.043 2.09 34.148
0.043 2.11 33.739
0.043 2.13 33.346
0.043 2.15 32.968
0.043 2.17 32.606
0.043 2.19 32.26
0.043 2.21 31.929
0.043 2.23 31.615
0.043 2.25 31.318
0.043 2.27 31.037
0.043 2.29 30.772
0.043 2.31 30.525
0.043 2.33 30.295
0.043 2.35 30.082
0.043 2.37 29.886
0.043 2.39 29.708
0.043 2.41 29.547
0.043 2.43 29.404
0.043 2.45 29.28
0.043 2.47 29.173
0.043 2.49 29.084
0.043 2.51 29.014
0.043 2.53 28.961
0.043 2.55 28.928
0.043 2.57 28.913
0.043 2.59 28.916
0.043 2.61 28.938
0.043 2.63 28.979
0.043 2.65 29.038
0.043 2.67 29.116
0.043 2.69 29.213
0.043 2.71 29.329
0.043 2.73 29.463
0.043 2.75 29.616
0.043 2.77 29.789
0.043 2.79 29.979
0.043 2.81 30.189
0.043 2.83 30.417
0.043 2.85 30.664
0.043 2.87 30.929
0.043 2.89 31.213
0.043 2.91 31.515
0.043 2.93 31.835
0.043 2.95 32.173
0.043 2.97 32.53
0.043 2.99 32.905
0.043 3.01 33.297
0.043 3.03 33.707
0.043 3.05 34.134
0.043 3.07 34.579
0.043 3.09 35.041
0.043 3.11 35.52
0.043 3.13 36.015
0.043 3.15 36.527
0.043 3.17 37.056
0.043 3.19 37.601
0.043 3.21 38.162
0.043 3.23 38.738
0.043 3.25 39.33
0.043 3.27 39.937
0.043 3.29 40.56
0.043 3.31 41.197
0.043 3.33 41.848
0.043 3.35 42.514
0.043 3.37 43.194
0.043 3.39 43.887
0.043 3.41 44.594
0.043 3.43 45.314
0.043 3.45 46.046
0.043 3.47 46.791
0.043 3.49 47.549

0.045 1.51 49.958
0.045 1.53 49.171
0.045 1.55 48.394
0.045 1.57 47.627
0.045 1.59 46.87
0.045 1.61 46.125
0.045 1.63 45.39
0.045 1.65 44.666
0.045 1.67 43.953
0.045 1.69 43.251
0.045 1.71 42.561
0.045 1.73 41.883
0.045 1.75 41.217
0.045 1.77 40.563
0.045 1.79 39.922
0.045 1.81 39.293
0.045 1.83 38.676
0.045 1.85 38.073
0.045 1.87 37.482
0.045 1.89 36.905
0.045 1.91 36.342
0.045 1.93 35.792
0.045 1.95 35.256
0.045 1.97 34.734
0.045 1.99 34.226
0.045 2.01 33.733
0.045 2.03 33.254
0.045 2.05 32.79
0.045 2.07 32.341
0.045 2.09 31.908
0.045 2.11 31.489
0.045 2.13 31.087
0.045 2.15 30.7
0.045 2.17 30.329
0.045 2.19 29.974
0.045 2.21 29.636
0.045 2.23 29.314
0.045 2.25 29.009
0.045 2.27 28.721
0.045 2.29 28.45
0.045 2.31 28.196
0.045 2.33 27.96
0.045 2.35 27.741
0.045 2.37 27.54
0.045 2.39 27.357
0.045 2.41 27.192
0.045 2.43 27.045
0.045 2.45 26.916
0.045 2.47 26.806
0.045 2.49 26.715
0.045 2.51 26.642
0.045 2.53 26.588
0.045 2.55 26.553
0.045 2.57 26.537
0.045 2.59 26.539
0.045 2.61 26.561
0.045 2.63 26.603
0.045 2.65 26.663
0.045 2.67 26.743
0.045 2.69 26.842
0.045 2.71 26.96
0.045 2.73 27.098
0.045 2.75 27.255
0.045 2.77 27.431
0.045 2.79 27.627
0.045 2.81 27.841
0.045 2.83 28.076
0.045 2.85 28.329
0.045 2.87 28.601
0.045 2.89 28.893
0.045 2.91 29.204
0.045 2.93 29.533
0.045 2.95 29.881
0.045 2.97 30.248
0.045 2.99 30.633
0.045 3.01 31.037
0.045 3.03 31.459
0.045 3.05 31.899
0.045 3.07 32.358
0.045 3.09 32.834
0.045 3.11 33.327
0.045 3.13 33.838
0.045 3.15 34.366
0.045 3.17 34.911
0.045 3.19 35.473
0.045 3.21 36.052
0.045 3.23 36.647
0.045 3.25 37.258
0.045 3.27 37.885
0.045 3.29 38.528
0.045 3.31 39.186
0.045 3.33 39.859
0.045 3.35 40.547
0.045 3.37 41.249
0.045 3.39 41.966
0.045 3.41 42.696
0.045 3.43 43.441
0.045 3.45 44.199
0.045 3.47 44.97
0.045 3.49 45.753

0.047 1.51 48.175
0.047 1.53 47.371
0.047 1.55 46.577
0.047 1.57 45.793
0.047 1.59 45.02
0.047 1.61 44.259
0.047 1.63 43.508
0.047 1.65 42.769
0.047 1.67 42.041
0.047 1.69 41.326
0.047 1.71 40.622
0.047 1.73 39.93
0.047 1.75 39.25
0.047 1.77 38.583
0.047 1.79 37.929
0.047 1.81 37.287
0.047 1.83 36.659
0.047 1.85 36.043
0.047 1.87 35.441
0.047 1.89 34.853
0.047 1.91 34.278
0.047 1.93 33.717
0.047 1.95 33.171
0.047 1.97 32.638
0.047 1.99 32.12
0.047 2.01 31.617
0.047 2.03 31.129
0.047 2.05 30.655
0.047 2.07 30.197
0.047 2.09 29.755
0.047 2.11 29.328
